seed,event_rate,resource_scale,method,completed,total_tasks,urgent_satisfaction,mean_response,p1_response,weighted_response,started_tasks,unmet,lateness,travel,reassignments,withdrawals,violations,solve_seconds,solver_calls,fallback_calls,region_gini,unserved_regions,region_waits,lex_complete_calls,lex_proven_p1_calls
7,low,0.5,lexicographic,9,12,1.0,24.11111111111111,20.2,853,9,7,24,193,0,2,0,0.30151319997094106,14,0,0.3410000000000001,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":7.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":16.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":26.0,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":25.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":1,""wait"":59.0,""unstarted"":1}]",14,14
7,low,0.5,rolling_forecast,10,12,1.0,21.6,14.8,796,10,5,8,208,0,0,0,0.09818720005569048,14,0,0.3232258064516129,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":7.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":16.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":12.5,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":25.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":42.5,""unstarted"":0}]",,
7,medium,0.5,greedy,13,24,0.7142857142857143,31.933333333333334,31.454545454545453,2129,15,27,122,268,9,11,0,0.026335900023696013,24,24,0.1605109100585418,1,"[{""node"":""N3"",""tasks"":3,""started"":3,""wait"":20.333333333333332,""unstarted"":0},{""node"":""N4"",""tasks"":5,""started"":4,""wait"":29.75,""unstarted"":1},{""node"":""N5"",""tasks"":7,""started"":4,""wait"":43.0,""unstarted"":3},{""node"":""N6"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2},{""node"":""N7"",""tasks"":3,""started"":2,""wait"":23.0,""unstarted"":1},{""node"":""N8"",""tasks"":4,""started"":2,""wait"":40.5,""unstarted"":2}]",,
7,medium,0.5,static,4,24,0.14285714285714285,14.0,14.0,224,4,48,0,114,0,0,0,0.010365800000727177,1,0,0.19642857142857142,2,"[{""node"":""N3"",""tasks"":3,""started"":1,""wait"":7.0,""unstarted"":2},{""node"":""N4"",""tasks"":5,""started"":1,""wait"":13.0,""unstarted"":4},{""node"":""N5"",""tasks"":7,""started"":1,""wait"":15.0,""unstarted"":6},{""node"":""N6"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2},{""node"":""N7"",""tasks"":3,""started"":1,""wait"":21.0,""unstarted"":2},{""node"":""N8"",""tasks"":4,""started"":0,""wait"":null,""unstarted"":4}]",,
7,medium,0.5,rolling,15,24,0.7857142857142857,23.75,26.75,1782,16,23,41,230,14,3,0,2.1949475000146776,24,0,0.11956856702619417,1,"[{""node"":""N3"",""tasks"":3,""started"":3,""wait"":18.0,""unstarted"":0},{""node"":""N4"",""tasks"":5,""started"":4,""wait"":21.5,""unstarted"":1},{""node"":""N5"",""tasks"":7,""started"":6,""wait"":29.666666666666668,""unstarted"":1},{""node"":""N6"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2},{""node"":""N7"",""tasks"":3,""started"":2,""wait"":23.0,""unstarted"":1},{""node"":""N8"",""tasks"":4,""started"":1,""wait"":16.0,""unstarted"":3}]",,
7,medium,0.5,lexicographic,13,24,0.5714285714285714,35.53333333333333,32.1,2241,15,29,155,271,13,15,0,1.7923263999837218,24,0,0.2058426966292135,1,"[{""node"":""N3"",""tasks"":3,""started"":3,""wait"":18.0,""unstarted"":0},{""node"":""N4"",""tasks"":5,""started"":4,""wait"":38.75,""unstarted"":1},{""node"":""N5"",""tasks"":7,""started"":3,""wait"":31.333333333333332,""unstarted"":4},{""node"":""N6"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2},{""node"":""N7"",""tasks"":3,""started"":3,""wait"":35.333333333333336,""unstarted"":0},{""node"":""N8"",""tasks"":4,""started"":2,""wait"":62.0,""unstarted"":2}]",18,18
7,medium,0.5,rolling_forecast,15,24,0.7857142857142857,23.75,26.75,1782,16,23,41,230,18,5,0,2.1229900999896927,24,0,0.11956856702619417,1,"[{""node"":""N3"",""tasks"":3,""started"":3,""wait"":18.0,""unstarted"":0},{""node"":""N4"",""tasks"":5,""started"":4,""wait"":21.5,""unstarted"":1},{""node"":""N5"",""tasks"":7,""started"":6,""wait"":29.666666666666668,""unstarted"":1},{""node"":""N6"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2},{""node"":""N7"",""tasks"":3,""started"":2,""wait"":23.0,""unstarted"":1},{""node"":""N8"",""tasks"":4,""started"":1,""wait"":16.0,""unstarted"":3}]",,
7,high,0.5,greedy,15,36,0.47619047619047616,33.470588235294116,38.916666666666664,2641,17,49,147,286,19,13,0,0.06721940002171323,29,29,0.18731859790131725,0,"[{""node"":""N3"",""tasks"":4,""started"":2,""wait"":19.5,""unstarted"":2},{""node"":""N4"",""tasks"":8,""started"":5,""wait"":40.4,""unstarted"":3},{""node"":""N5"",""tasks"":12,""started"":4,""wait"":23.5,""unstarted"":8},{""node"":""N6"",""tasks"":3,""started"":1,""wait"":45.0,""unstarted"":2},{""node"":""N7"",""tasks"":3,""started"":2,""wait"":23.0,""unstarted"":1},{""node"":""N8"",""tasks"":6,""started"":3,""wait"":47.666666666666664,""unstarted"":3}]",,
7,high,0.5,static,4,36,0.09523809523809523,14.0,14.0,224,4,72,0,114,0,0,0,0.014109099996858276,1,0,0.19642857142857142,2,"[{""node"":""N3"",""tasks"":4,""started"":1,""wait"":7.0,""unstarted"":3},{""node"":""N4"",""tasks"":8,""started"":1,""wait"":13.0,""unstarted"":7},{""node"":""N5"",""tasks"":12,""started"":1,""wait"":15.0,""unstarted"":11},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":3,""started"":1,""wait"":21.0,""unstarted"":2},{""node"":""N8"",""tasks"":6,""started"":0,""wait"":null,""unstarted"":6}]",,
7,high,0.5,rolling,17,36,0.42857142857142855,35.0,33.45454545454545,2731,19,47,164,306,26,33,0,5.2054514000046765,29,0,0.17831371059627799,0,"[{""node"":""N3"",""tasks"":4,""started"":2,""wait"":19.0,""unstarted"":2},{""node"":""N4"",""tasks"":8,""started"":3,""wait"":52.0,""unstarted"":5},{""node"":""N5"",""tasks"":12,""started"":6,""wait"":26.166666666666668,""unstarted"":6},{""node"":""N6"",""tasks"":3,""started"":1,""wait"":47.0,""unstarted"":2},{""node"":""N7"",""tasks"":3,""started"":3,""wait"":34.0,""unstarted"":0},{""node"":""N8"",""tasks"":6,""started"":4,""wait"":41.25,""unstarted"":2}]",,
7,high,0.5,lexicographic,15,36,0.47619047619047616,34.05882352941177,39.75,2691,17,49,157,285,15,41,0,2.239105499989819,29,13,0.17214371782232452,0,"[{""node"":""N3"",""tasks"":4,""started"":2,""wait"":22.5,""unstarted"":2},{""node"":""N4"",""tasks"":8,""started"":5,""wait"":41.2,""unstarted"":3},{""node"":""N5"",""tasks"":12,""started"":4,""wait"":23.5,""unstarted"":8},{""node"":""N6"",""tasks"":3,""started"":1,""wait"":45.0,""unstarted"":2},{""node"":""N7"",""tasks"":3,""started"":2,""wait"":23.0,""unstarted"":1},{""node"":""N8"",""tasks"":6,""started"":3,""wait"":47.666666666666664,""unstarted"":3}]",11,11
7,high,0.5,rolling_forecast,17,36,0.47619047619047616,36.94736842105263,35.81818181818182,2894,19,46,211,293,21,47,0,4.557180400006473,29,1,0.22699244643132416,0,"[{""node"":""N3"",""tasks"":4,""started"":2,""wait"":19.0,""unstarted"":2},{""node"":""N4"",""tasks"":8,""started"":5,""wait"":58.4,""unstarted"":3},{""node"":""N5"",""tasks"":12,""started"":6,""wait"":22.833333333333332,""unstarted"":6},{""node"":""N6"",""tasks"":3,""started"":1,""wait"":45.0,""unstarted"":2},{""node"":""N7"",""tasks"":3,""started"":2,""wait"":23.0,""unstarted"":1},{""node"":""N8"",""tasks"":6,""started"":3,""wait"":48.0,""unstarted"":3}]",,
11,low,0.5,greedy,10,12,1.0,28.1,20.0,1043,10,5,27,238,2,2,0,0.005058399940025993,14,14,0.3168119551681196,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":21.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":18.0,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":33.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":53.5,""unstarted"":0}]",,
11,low,0.5,static,4,12,0.4,15.75,16.0,253,4,20,0,127,0,0,0,0.011624899998423643,1,0,0.19444444444444445,2,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":1,""wait"":14.0,""unstarted"":2},{""node"":""N5"",""tasks"":3,""started"":1,""wait"":18.0,""unstarted"":2},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":1,""wait"":23.0,""unstarted"":1},{""node"":""N8"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2}]",,
11,low,0.5,rolling,10,12,1.0,24.3,24.0,969,10,5,5,226,0,0,0,0.11278659997333307,14,0,0.16387665198237886,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":24.0,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":24.0,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":28.5,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":29.0,""unstarted"":0}]",,
11,low,0.5,lexicographic,9,12,1.0,32.0,17.6,1136,10,7,76,200,1,0,0,0.425108499955968,14,0,0.4200000000000001,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":21.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":12.0,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":35.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":77.0,""unstarted"":0}]",14,14
11,low,0.5,rolling_forecast,10,12,1.0,24.3,24.0,969,10,5,5,226,0,0,0,0.11831290001282468,14,0,0.16387665198237886,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":24.0,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":24.0,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":28.5,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":29.0,""unstarted"":0}]",,
11,medium,0.5,greedy,13,24,0.7272727272727273,31.6,24.77777777777778,1868,15,26,170,250,21,10,0,0.02574430001550354,20,20,0.25495495495495496,0,"[{""node"":""N3"",""tasks"":2,""started"":2,""wait"":23.5,""unstarted"":0},{""node"":""N4"",""tasks"":9,""started"":7,""wait"":23.714285714285715,""unstarted"":2},{""node"":""N5"",""tasks"":3,""started"":1,""wait"":18.0,""unstarted"":2},{""node"":""N6"",""tasks"":4,""started"":2,""wait"":44.0,""unstarted"":2},{""node"":""N7"",""tasks"":2,""started"":1,""wait"":23.0,""unstarted"":1},{""node"":""N8"",""tasks"":4,""started"":2,""wait"":66.0,""unstarted"":2}]",,
11,medium,0.5,static,4,24,0.18181818181818182,15.75,16.0,253,4,47,0,127,0,0,0,0.009252300005755387,1,0,0.19444444444444445,2,"[{""node"":""N3"",""tasks"":2,""started"":1,""wait"":8.0,""unstarted"":1},{""node"":""N4"",""tasks"":9,""started"":1,""wait"":14.0,""unstarted"":8},{""node"":""N5"",""tasks"":3,""started"":1,""wait"":18.0,""unstarted"":2},{""node"":""N6"",""tasks"":4,""started"":0,""wait"":null,""unstarted"":4},{""node"":""N7"",""tasks"":2,""started"":1,""wait"":23.0,""unstarted"":1},{""node"":""N8"",""tasks"":4,""started"":0,""wait"":null,""unstarted"":4}]",,
11,medium,0.5,rolling,14,24,0.8181818181818182,25.066666666666666,23.0,1588,15,24,68,225,17,8,0,2.123584800036042,20,0,0.2990726429675425,0,"[{""node"":""N3"",""tasks"":2,""started"":1,""wait"":8.0,""unstarted"":1},{""node"":""N4"",""tasks"":9,""started"":8,""wait"":19.25,""unstarted"":1},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":38.0,""unstarted"":1},{""node"":""N6"",""tasks"":4,""started"":1,""wait"":11.0,""unstarted"":3},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":41.5,""unstarted"":0},{""node"":""N8"",""tasks"":4,""started"":1,""wait"":44.0,""unstarted"":3}]",,
11,medium,0.5,lexicographic,12,24,0.7272727272727273,32.06666666666667,23.0,1857,15,29,183,217,4,19,0,1.8742076999915298,20,0,0.3933265496480964,0,"[{""node"":""N3"",""tasks"":2,""started"":1,""wait"":8.0,""unstarted"":1},{""node"":""N4"",""tasks"":9,""started"":9,""wait"":25.88888888888889,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":1,""wait"":18.0,""unstarted"":2},{""node"":""N6"",""tasks"":4,""started"":2,""wait"":55.5,""unstarted"":2},{""node"":""N7"",""tasks"":2,""started"":1,""wait"":23.0,""unstarted"":1},{""node"":""N8"",""tasks"":4,""started"":1,""wait"":88.0,""unstarted"":3}]",17,17
11,medium,0.5,rolling_forecast,14,24,0.7272727272727273,26.333333333333332,21.555555555555557,1573,15,24,102,216,17,11,0,1.8804011999891372,20,0,0.3594285714285715,0,"[{""node"":""N3"",""tasks"":2,""started"":1,""wait"":8.0,""unstarted"":1},{""node"":""N4"",""tasks"":9,""started"":9,""wait"":23.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":1,""wait"":18.0,""unstarted"":2},{""node"":""N6"",""tasks"":4,""started"":1,""wait"":11.0,""unstarted"":3},{""node"":""N7"",""tasks"":2,""started"":1,""wait"":23.0,""unstarted"":1},{""node"":""N8"",""tasks"":4,""started"":2,""wait"":62.5,""unstarted"":2}]",,
11,high,0.5,greedy,14,36,0.4782608695652174,32.1764705882353,36.42857142857143,2661,17,50,180,342,12,13,0,0.06861069999285974,31,31,0.13099893006516872,1,"[{""node"":""N3"",""tasks"":5,""started"":5,""wait"":37.8,""unstarted"":0},{""node"":""N4"",""tasks"":12,""started"":7,""wait"":31.571428571428573,""unstarted"":5},{""node"":""N5"",""tasks"":5,""started"":1,""wait"":18.0,""unstarted"":4},{""node"":""N6"",""tasks"":5,""started"":2,""wait"":34.0,""unstarted"":3},{""node"":""N7"",""tasks"":4,""started"":2,""wait"":25.5,""unstarted"":2},{""node"":""N8"",""tasks"":5,""started"":0,""wait"":null,""unstarted"":5}]",,
11,high,0.5,static,4,36,0.08695652173913043,15.75,16.0,253,4,72,0,127,0,0,0,0.010914099999354221,1,0,0.19444444444444445,2,"[{""node"":""N3"",""tasks"":5,""started"":1,""wait"":8.0,""unstarted"":4},{""node"":""N4"",""tasks"":12,""started"":1,""wait"":14.0,""unstarted"":11},{""node"":""N5"",""tasks"":5,""started"":1,""wait"":18.0,""unstarted"":4},{""node"":""N6"",""tasks"":5,""started"":0,""wait"":null,""unstarted"":5},{""node"":""N7"",""tasks"":4,""started"":1,""wait"":23.0,""unstarted"":3},{""node"":""N8"",""tasks"":5,""started"":0,""wait"":null,""unstarted"":5}]",,
11,high,0.5,rolling,17,36,0.5217391304347826,28.705882352941178,28.916666666666668,2158,17,44,154,296,34,53,0,6.381254699968849,31,0,0.27563150074294207,0,"[{""node"":""N3"",""tasks"":5,""started"":3,""wait"":26.666666666666668,""unstarted"":2},{""node"":""N4"",""tasks"":12,""started"":8,""wait"":23.0,""unstarted"":4},{""node"":""N5"",""tasks"":5,""started"":1,""wait"":18.0,""unstarted"":4},{""node"":""N6"",""tasks"":5,""started"":1,""wait"":66.0,""unstarted"":4},{""node"":""N7"",""tasks"":4,""started"":3,""wait"":24.666666666666668,""unstarted"":1},{""node"":""N8"",""tasks"":5,""started"":1,""wait"":66.0,""unstarted"":4}]",,
11,high,0.5,lexicographic,14,36,0.4782608695652174,32.88235294117647,37.285714285714285,2721,17,50,192,342,11,71,0,2.651307500011171,31,13,0.1583547557840617,1,"[{""node"":""N3"",""tasks"":5,""started"":5,""wait"":33.6,""unstarted"":0},{""node"":""N4"",""tasks"":12,""started"":7,""wait"":33.0,""unstarted"":5},{""node"":""N5"",""tasks"":5,""started"":1,""wait"":18.0,""unstarted"":4},{""node"":""N6"",""tasks"":5,""started"":2,""wait"":45.0,""unstarted"":3},{""node"":""N7"",""tasks"":4,""started"":2,""wait"":26.0,""unstarted"":2},{""node"":""N8"",""tasks"":5,""started"":0,""wait"":null,""unstarted"":5}]",8,10
11,high,0.5,rolling_forecast,16,36,0.4782608695652174,32.470588235294116,36.166666666666664,2524,17,47,236,279,30,55,0,5.182673500006786,31,0,0.3426212590299278,0,"[{""node"":""N3"",""tasks"":5,""started"":3,""wait"":27.0,""unstarted"":2},{""node"":""N4"",""tasks"":12,""started"":7,""wait"":26.714285714285715,""unstarted"":5},{""node"":""N5"",""tasks"":5,""started"":2,""wait"":13.5,""unstarted"":3},{""node"":""N6"",""tasks"":5,""started"":2,""wait"":76.5,""unstarted"":3},{""node"":""N7"",""tasks"":4,""started"":2,""wait"":17.0,""unstarted"":2},{""node"":""N8"",""tasks"":5,""started"":1,""wait"":70.0,""unstarted"":4}]",,
13,low,0.5,greedy,10,12,1.0,22.9,15.6,843,10,5,5,214,0,1,0,0.0045790000149281695,14,14,0.2927710843373494,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":9.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":16.666666666666668,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":14.0,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":29.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":42.0,""unstarted"":0}]",,
13,low,0.5,static,4,12,0.4,16.5,16.5,264,4,20,0,126,0,0,0,0.011499200001708232,1,0,0.1893939393939394,2,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":9.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":1,""wait"":14.0,""unstarted"":2},{""node"":""N5"",""tasks"":3,""started"":1,""wait"":19.0,""unstarted"":2},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":1,""wait"":24.0,""unstarted"":1},{""node"":""N8"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2}]",,
13,low,0.5,rolling,10,12,1.0,21.2,20.2,838,10,5,0,215,0,0,0,0.0797496999730356,14,0,0.1656301145662848,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":9.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":17.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":24.5,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":26.5,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":24.5,""unstarted"":0}]",,
13,low,0.5,lexicographic,10,12,1.0,21.9,20.2,859,10,5,0,215,0,0,0,0.1987115999800153,14,0,0.18670886075949367,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":9.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":17.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":24.5,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":30.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":24.5,""unstarted"":0}]",14,14
13,low,0.5,rolling_forecast,10,12,1.0,21.2,20.2,838,10,5,0,215,0,0,0,0.08630129996163305,14,0,0.1656301145662848,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":9.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":17.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":24.5,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":26.5,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":24.5,""unstarted"":0}]",,
13,medium,0.5,greedy,14,24,0.8333333333333334,35.1875,29.545454545454547,2339,16,20,180,309,13,11,0,0.017561599976033904,21,21,0.2980373535929091,0,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":9.0,""unstarted"":0},{""node"":""N4"",""tasks"":6,""started"":6,""wait"":38.833333333333336,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":14.0,""unstarted"":1},{""node"":""N6"",""tasks"":5,""started"":3,""wait"":35.0,""unstarted"":2},{""node"":""N7"",""tasks"":3,""started"":1,""wait"":24.0,""unstarted"":2},{""node"":""N8"",""tasks"":6,""started"":3,""wait"":54.666666666666664,""unstarted"":3}]",,
13,medium,0.5,static,4,24,0.16666666666666666,16.5,16.5,264,4,42,0,126,0,0,0,0.011723400006303564,1,0,0.1893939393939394,2,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":9.0,""unstarted"":0},{""node"":""N4"",""tasks"":6,""started"":1,""wait"":14.0,""unstarted"":5},{""node"":""N5"",""tasks"":3,""started"":1,""wait"":19.0,""unstarted"":2},{""node"":""N6"",""tasks"":5,""started"":0,""wait"":null,""unstarted"":5},{""node"":""N7"",""tasks"":3,""started"":1,""wait"":24.0,""unstarted"":2},{""node"":""N8"",""tasks"":6,""started"":0,""wait"":null,""unstarted"":6}]",,
13,medium,0.5,rolling,17,24,0.9166666666666666,28.055555555555557,29.333333333333332,2219,18,15,106,313,1,5,0,0.7662726999988081,21,0,0.27644055433989795,0,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":9.0,""unstarted"":0},{""node"":""N4"",""tasks"":6,""started"":6,""wait"":23.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":14.0,""unstarted"":1},{""node"":""N6"",""tasks"":5,""started"":4,""wait"":34.5,""unstarted"":1},{""node"":""N7"",""tasks"":3,""started"":2,""wait"":24.5,""unstarted"":1},{""node"":""N8"",""tasks"":6,""started"":3,""wait"":47.0,""unstarted"":3}]",,
13,medium,0.5,lexicographic,16,24,0.9166666666666666,28.77777777777778,29.916666666666668,2272,18,17,110,315,10,3,0,1.4976796999544604,21,0,0.2700658480156612,0,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":9.0,""unstarted"":0},{""node"":""N4"",""tasks"":6,""started"":6,""wait"":24.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":15.5,""unstarted"":1},{""node"":""N6"",""tasks"":5,""started"":4,""wait"":34.75,""unstarted"":1},{""node"":""N7"",""tasks"":3,""started"":2,""wait"":24.5,""unstarted"":1},{""node"":""N8"",""tasks"":6,""started"":3,""wait"":48.0,""unstarted"":3}]",21,21
13,medium,0.5,rolling_forecast,17,24,0.9166666666666666,28.055555555555557,29.333333333333332,2219,18,15,106,313,1,5,0,0.7172317000222392,21,0,0.27644055433989795,0,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":9.0,""unstarted"":0},{""node"":""N4"",""tasks"":6,""started"":6,""wait"":23.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":14.0,""unstarted"":1},{""node"":""N6"",""tasks"":5,""started"":4,""wait"":34.5,""unstarted"":1},{""node"":""N7"",""tasks"":3,""started"":2,""wait"":24.5,""unstarted"":1},{""node"":""N8"",""tasks"":6,""started"":3,""wait"":47.0,""unstarted"":3}]",,
13,high,0.5,greedy,18,36,0.7272727272727273,29.428571428571427,30.5,2952,21,39,146,358,14,18,0,0.0412205999600701,29,29,0.23022442972774101,0,"[{""node"":""N3"",""tasks"":4,""started"":3,""wait"":28.333333333333332,""unstarted"":1},{""node"":""N4"",""tasks"":9,""started"":7,""wait"":28.571428571428573,""unstarted"":2},{""node"":""N5"",""tasks"":4,""started"":2,""wait"":14.0,""unstarted"":2},{""node"":""N6"",""tasks"":6,""started"":3,""wait"":19.0,""unstarted"":3},{""node"":""N7"",""tasks"":5,""started"":3,""wait"":27.0,""unstarted"":2},{""node"":""N8"",""tasks"":8,""started"":3,""wait"":55.666666666666664,""unstarted"":5}]",,
13,high,0.5,static,4,36,0.09090909090909091,16.5,16.5,264,4,68,0,126,0,0,0,0.010292200007825159,1,0,0.1893939393939394,2,"[{""node"":""N3"",""tasks"":4,""started"":1,""wait"":9.0,""unstarted"":3},{""node"":""N4"",""tasks"":9,""started"":1,""wait"":14.0,""unstarted"":8},{""node"":""N5"",""tasks"":4,""started"":1,""wait"":19.0,""unstarted"":3},{""node"":""N6"",""tasks"":6,""started"":0,""wait"":null,""unstarted"":6},{""node"":""N7"",""tasks"":5,""started"":1,""wait"":24.0,""unstarted"":4},{""node"":""N8"",""tasks"":8,""started"":0,""wait"":null,""unstarted"":8}]",,
13,high,0.5,rolling,20,36,0.7727272727272727,24.045454545454547,24.5,2469,22,35,78,342,9,24,0,2.8654459999670507,29,0,0.12705882352941175,0,"[{""node"":""N3"",""tasks"":4,""started"":3,""wait"":28.333333333333332,""unstarted"":1},{""node"":""N4"",""tasks"":9,""started"":6,""wait"":24.833333333333332,""unstarted"":3},{""node"":""N5"",""tasks"":4,""started"":3,""wait"":15.333333333333334,""unstarted"":1},{""node"":""N6"",""tasks"":6,""started"":3,""wait"":16.666666666666668,""unstarted"":3},{""node"":""N7"",""tasks"":5,""started"":3,""wait"":27.0,""unstarted"":2},{""node"":""N8"",""tasks"":8,""started"":4,""wait"":29.5,""unstarted"":4}]",,
13,high,0.5,lexicographic,17,36,0.5909090909090909,29.57894736842105,32.0,2646,19,43,147,373,31,50,0,3.3211860999726923,29,1,0.23674453096032635,0,"[{""node"":""N3"",""tasks"":4,""started"":1,""wait"":9.0,""unstarted"":3},{""node"":""N4"",""tasks"":9,""started"":6,""wait"":41.166666666666664,""unstarted"":3},{""node"":""N5"",""tasks"":4,""started"":2,""wait"":16.5,""unstarted"":2},{""node"":""N6"",""tasks"":6,""started"":4,""wait"":23.5,""unstarted"":2},{""node"":""N7"",""tasks"":5,""started"":3,""wait"":27.0,""unstarted"":2},{""node"":""N8"",""tasks"":8,""started"":3,""wait"":32.666666666666664,""unstarted"":5}]",19,22
